node_id,x,y,is_charger,num_chargers,zone
A11_S041,-1.6006,4.8101,false,0,manhattan
A12_S041,-1.439,4.8101,false,0,manhattan
A13_S041,-1.2774,4.8101,false,0,manhattan
A14_S041,-1.1157,4.8101,false,0,manhattan
A15_S041,-0.9541,4.8101,false,0,manhattan
A16_S041,-0.7925,4.8101,false,0,manhattan
A17_S041,-0.6309,4.8101,false,0,manhattan
A18_S041,-0.4693,4.8101,false,0,manhattan
A19_S041,-0.3077,4.8101,false,0,manhattan
A20_S041,-0.146,4.8101,false,0,manhattan
A21_S041,0.0156,4.8101,false,0,manhattan
A22_S041,0.1772,4.8101,false,0,manhattan
A23_S041,0.3388,4.8101,false,0,manhattan
A24_S041,0.5004,4.8101,false,0,manhattan
A25_S041,0.662,4.8101,false,0,manhattan
A26_S041,0.8237,4.8101,false,0,manhattan
A27_S041,0.9853,4.8101,false,0,manhattan
A00_S042,-3.3784,4.9274,false,0,manhattan
A01_S042,-3.2168,4.9274,false,0,manhattan
A02_S042,-3.0551,4.9274,false,0,manhattan
A03_S042,-2.8935,4.9274,false,0,manhattan
A04_S042,-2.7319,4.9274,false,0,manhattan
A05_S042,-2.5703,4.9274,false,0,manhattan
A06_S042,-2.4087,4.9274,false,0,manhattan
A07_S042,-2.2471,4.9274,false,0,manhattan
A08_S042,-2.0854,4.9274,false,0,manhattan
A09_S042,-1.9238,4.9274,false,0,manhattan
A10_S042,-1.7622,4.9274,false,0,manhattan
A11_S042,-1.6006,4.9274,false,0,manhattan
A12_S042,-1.439,4.9274,false,0,manhattan
A13_S042,-1.2774,4.9274,false,0,manhattan
A14_S042,-1.1157,4.9274,false,0,manhattan
A15_S042,-0.9541,4.9274,false,0,manhattan
A16_S042,-0.7925,4.9274,false,0,manhattan
A17_S042,-0.6309,4.9274,false,0,manhattan
A18_S042,-0.4693,4.9274,false,0,manhattan
A19_S042,-0.3077,4.9274,false,0,manhattan
A20_S042,-0.146,4.9274,false,0,manhattan
A21_S042,0.0156,4.9274,false,0,manhattan
A22_S042,0.1772,4.9274,false,0,manhattan
A23_S042,0.3388,4.9274,false,0,manhattan
A24_S042,0.5004,4.9274,false,0,manhattan
A25_S042,0.662,4.9274,false,0,manhattan
A26_S042,0.8237,4.9274,false,0,manhattan
A27_S042,0.9853,4.9274,false,0,manhattan
A00_S043,-3.3784,5.0447,false,0,manhattan
A01_S043,-3.2168,5.0447,false,0,manhattan
A02_S043,-3.0551,5.0447,false,0,manhattan
A03_S043,-2.8935,5.0447,false,0,manhattan
A04_S043,-2.7319,5.0447,false,0,manhattan
A05_S043,-2.5703,5.0447,false,0,manhattan
A06_S043,-2.4087,5.0447,false,0,manhattan
A07_S043,-2.2471,5.0447,false,0,manhattan
A08_S043,-2.0854,5.0447,false,0,manhattan
A09_S043,-1.9238,5.0447,false,0,manhattan
A10_S043,-1.7622,5.0447,false,0,manhattan
A11_S043,-1.6006,5.0447,false,0,manhattan
A12_S043,-1.439,5.0447,false,0,manhattan
A13_S043,-1.2774,5.0447,false,0,manhattan
A14_S043,-1.1157,5.0447,false,0,manhattan
A15_S043,-0.9541,5.0447,false,0,manhattan
A16_S043,-0.7925,5.0447,false,0,manhattan
A17_S043,-0.6309,5.0447,false,0,manhattan
A18_S043,-0.4693,5.0447,false,0,manhattan
A19_S043,-0.3077,5.0447,false,0,manhattan
A20_S043,-0.146,5.0447,false,0,manhattan
A21_S043,0.0156,5.0447,false,0,manhattan
A22_S043,0.1772,5.0447,false,0,manhattan
A23_S043,0.3388,5.0447,false,0,manhattan
A24_S043,0.5004,5.0447,false,0,manhattan
A25_S043,0.662,5.0447,false,0,manhattan
A26_S043,0.8237,5.0447,false,0,manhattan
A27_S043,0.9853,5.0447,false,0,manhattan
A00_S044,-3.3784,5.162,false,0,manhattan
A01_S044,-3.2168,5.162,false,0,manhattan
A02_S044,-3.0551,5.162,false,0,manhattan
A03_S044,-2.8935,5.162,false,0,manhattan
A04_S044,-2.7319,5.162,false,0,manhattan
A05_S044,-2.5703,5.162,false,0,manhattan
A06_S044,-2.4087,5.162,false,0,manhattan
A07_S044,-2.2471,5.162,false,0,manhattan
A08_S044,-2.0854,5.162,false,0,manhattan
A09_S044,-1.9238,5.162,false,0,manhattan
A10_S044,-1.7622,5.162,false,0,manhattan
A11_S044,-1.6006,5.162,false,0,manhattan
A12_S044,-1.439,5.162,false,0,manhattan
A13_S044,-1.2774,5.162,false,0,manhattan
A14_S044,-1.1157,5.162,false,0,manhattan
A15_S044,-0.9541,5.162,false,0,manhattan
A16_S044,-0.7925,5.162,false,0,manhattan
A17_S044,-0.6309,5.162,false,0,manhattan
A18_S044,-0.4693,5.162,false,0,manhattan
A19_S044,-0.3077,5.162,false,0,manhattan
A20_S044,-0.146,5.162,false,0,manhattan
A21_S044,0.0156,5.162,false,0,manhattan
A22_S044,0.1772,5.162,false,0,manhattan
A23_S044,0.3388,5.162,false,0,manhattan
A24_S044,0.5004,5.162,false,0,manhattan
A25_S044,0.662,5.162,false,0,manhattan
A26_S044,0.8237,5.162,false,0,manhattan
A27_S044,0.9853,5.162,false,0,manhattan
A00_S045,-3.3784,5.2793,false,0,manhattan
A01_S045,-3.2201,5.2793,false,0,manhattan
A02_S045,-3.0618,5.2793,false,0,manhattan
A03_S045,-2.9036,5.2793,false,0,manhattan
A04_S045,-2.7453,5.2793,false,0,manhattan
A05_S045,-2.5871,5.2793,false,0,manhattan
A06_S045,-2.4288,5.2793,false,0,manhattan
A07_S045,-2.2705,5.2793,false,0,manhattan
A08_S045,-2.1123,5.2793,false,0,manhattan
A09_S045,-1.954,5.2793,false,0,manhattan
A10_S045,-1.7957,5.2793,false,0,manhattan
A11_S045,-1.6375,5.2793,false,0,manhattan
A12_S045,-1.4792,5.2793,false,0,manhattan
A13_S045,-1.321,5.2793,false,0,manhattan
A14_S045,-1.1627,5.2793,false,0,manhattan
A15_S045,-1.0044,5.2793,false,0,manhattan
A16_S045,-0.8462,5.2793,false,0,manhattan
A17_S045,-0.6879,5.2793,false,0,manhattan
A18_S045,-0.5296,5.2793,false,0,manhattan
A19_S045,-0.3714,5.2793,false,0,manhattan
A20_S045,-0.2131,5.2793,false,0,manhattan
A21_S045,-0.0549,5.2793,false,0,manhattan
A22_S045,0.1034,5.2793,false,0,manhattan
A23_S045,0.2617,5.2793,false,0,manhattan
A24_S045,0.4199,5.2793,false,0,manhattan
A25_S045,0.5782,5.2793,false,0,manhattan
A26_S045,0.7365,5.2793,false,0,manhattan
A27_S045,0.8947,5.2793,false,0,manhattan
A00_S046,-3.3784,5.3966,false,0,manhattan
A01_S046,-3.2168,5.3966,false,0,manhattan
A02_S046,-3.0551,5.3966,false,0,manhattan
A03_S046,-2.8935,5.3966,false,0,manhattan
A04_S046,-2.7319,5.3966,false,0,manhattan
A05_S046,-2.5703,5.3966,false,0,manhattan
A06_S046,-2.4087,5.3966,false,0,manhattan
A07_S046,-2.2471,5.3966,false,0,manhattan
A08_S046,-2.0854,5.3966,false,0,manhattan
A09_S046,-1.9238,5.3966,false,0,manhattan
A10_S046,-1.7622,5.3966,false,0,manhattan
A11_S046,-1.6006,5.3966,false,0,manhattan
A12_S046,-1.439,5.3966,false,0,manhattan
A13_S046,-1.2774,5.3966,false,0,manhattan
A14_S046,-1.1157,5.3966,false,0,manhattan
A15_S046,-0.9541,5.3966,false,0,manhattan
A16_S046,-0.7925,5.3966,false,0,manhattan
A17_S046,-0.6309,5.3966,false,0,manhattan
A18_S046,-0.4693,5.3966,false,0,manhattan
A19_S046,-0.3077,5.3966,false,0,manhattan
A20_S046,-0.146,5.3966,false,0,manhattan
A21_S046,0.0156,5.3966,false,0,manhattan
A22_S046,0.1772,5.3966,false,0,manhattan
A23_S046,0.3388,5.3966,false,0,manhattan
A24_S046,0.5004,5.3966,false,0,manhattan
A25_S046,0.662,5.3966,false,0,manhattan
A26_S046,0.8237,5.3966,false,0,manhattan
A27_S046,0.9853,5.3966,false,0,manhattan
A00_S047,-3.3784,5.514,false,0,manhattan
A01_S047,-3.2168,5.514,false,0,manhattan
A02_S047,-3.0551,5.514,false,0,manhattan
A03_S047,-2.8935,5.514,false,0,manhattan
A04_S047,-2.7319,5.514,false,0,manhattan
A05_S047,-2.5703,5.514,false,0,manhattan
A06_S047,-2.4087,5.514,false,0,manhattan
A07_S047,-2.2471,5.514,false,0,manhattan
A08_S047,-2.0854,5.514,false,0,manhattan
A09_S047,-1.9238,5.514,false,0,manhattan
A10_S047,-1.7622,5.514,false,0,manhattan
A11_S047,-1.6006,5.514,false,0,manhattan
A12_S047,-1.439,5.514,false,0,manhattan
A13_S047,-1.2774,5.514,false,0,manhattan
A14_S047,-1.1157,5.514,false,0,manhattan
A15_S047,-0.9541,5.514,false,0,manhattan
A16_S047,-0.7925,5.514,false,0,manhattan
A17_S047,-0.6309,5.514,false,0,manhattan
A18_S047,-0.4693,5.514,false,0,manhattan
A19_S047,-0.3077,5.514,false,0,manhattan
A20_S047,-0.146,5.514,false,0,manhattan
A21_S047,0.0156,5.514,false,0,manhattan
A22_S047,0.1772,5.514,false,0,manhattan
A23_S047,0.3388,5.514,false,0,manhattan
A24_S047,0.5004,5.514,false,0,manhattan
A25_S047,0.662,5.514,false,0,manhattan
A26_S047,0.8237,5.514,false,0,manhattan
A27_S047,0.9853,5.514,false,0,manhattan
A00_S048,-3.3784,5.6313,false,0,manhattan
A01_S048,-3.2168,5.6313,false,0,manhattan
A02_S048,-3.0551,5.6313,false,0,manhattan
A03_S048,-2.8935,5.6313,false,0,manhattan
A04_S048,-2.7319,5.6313,false,0,manhattan
A05_S048,-2.5703,5.6313,false,0,manhattan
A06_S048,-2.4087,5.6313,false,0,manhattan
A07_S048,-2.2471,5.6313,false,0,manhattan
A08_S048,-2.0854,5.6313,false,0,manhattan
A09_S048,-1.9238,5.6313,false,0,manhattan
A10_S048,-1.7622,5.6313,false,0,manhattan
A11_S048,-1.6006,5.6313,false,0,manhattan
A12_S048,-1.439,5.6313,false,0,manhattan
A13_S048,-1.2774,5.6313,false,0,manhattan
A14_S048,-1.1157,5.6313,false,0,manhattan
A15_S048,-0.9541,5.6313,false,0,manhattan
A16_S048,-0.7925,5.6313,false,0,manhattan
A17_S048,-0.6309,5.6313,false,0,manhattan
A18_S048,-0.4693,5.6313,false,0,manhattan
A19_S048,-0.3077,5.6313,false,0,manhattan
A20_S048,-0.146,5.6313,false,0,manhattan
A21_S048,0.0156,5.6313,false,0,manhattan
A22_S048,0.1772,5.6313,false,0,manhattan
A23_S048,0.3388,5.6313,false,0,manhattan
A24_S048,0.5004,5.6313,false,0,manhattan
A25_S048,0.662,5.6313,false,0,manhattan
A26_S048,0.8237,5.6313,false,0,manhattan
A27_S048,0.9853,5.6313,false,0,manhattan
A00_S049,-3.3784,5.7486,false,0,manhattan
A01_S049,-3.2168,5.7486,false,0,manhattan
A02_S049,-3.0551,5.7486,false,0,manhattan
A03_S049,-2.8935,5.7486,false,0,manhattan
A04_S049,-2.7319,5.7486,false,0,manhattan
A05_S049,-2.5703,5.7486,false,0,manhattan
A06_S049,-2.4087,5.7486,false,0,manhattan
A07_S049,-2.2471,5.7486,false,0,manhattan
A08_S049,-2.0854,5.7486,false,0,manhattan
A09_S049,-1.9238,5.7486,false,0,manhattan
A10_S049,-1.7622,5.7486,false,0,manhattan
A11_S049,-1.6006,5.7486,false,0,manhattan
A12_S049,-1.439,5.7486,false,0,manhattan
A13_S049,-1.2774,5.7486,false,0,manhattan
A14_S049,-1.1157,5.7486,false,0,manhattan
A15_S049,-0.9541,5.7486,false,0,manhattan
A16_S049,-0.7925,5.7486,false,0,manhattan
A17_S049,-0.6309,5.7486,false,0,manhattan
A18_S049,-0.4693,5.7486,false,0,manhattan
A19_S049,-0.3077,5.7486,false,0,manhattan
A20_S049,-0.146,5.7486,false,0,manhattan
A21_S049,0.0156,5.7486,false,0,manhattan
A22_S049,0.1772,5.7486,false,0,manhattan
A23_S049,0.3388,5.7486,false,0,manhattan
A24_S049,0.5004,5.7486,false,0,manhattan
A25_S049,0.662,5.7486,false,0,manhattan
A26_S049,0.8237,5.7486,false,0,manhattan
A27_S049,0.9853,5.7486,false,0,manhattan
A00_S050,-3.3784,5.8659,false,0,manhattan
A01_S050,-3.2168,5.8659,false,0,manhattan
A02_S050,-3.0551,5.8659,false,0,manhattan
A03_S050,-2.8935,5.8659,false,0,manhattan
A04_S050,-2.7319,5.8659,false,0,manhattan
A05_S050,-2.5703,5.8659,false,0,manhattan
A06_S050,-2.4087,5.8659,false,0,manhattan
A07_S050,-2.2471,5.8659,false,0,manhattan
A08_S050,-2.0854,5.8659,false,0,manhattan
A09_S050,-1.9238,5.8659,false,0,manhattan
A10_S050,-1.7622,5.8659,false,0,manhattan
A11_S050,-1.6006,5.8659,false,0,manhattan
A12_S050,-1.439,5.8659,false,0,manhattan
A13_S050,-1.2774,5.8659,false,0,manhattan
A14_S050,-1.1157,5.8659,false,0,manhattan
A15_S050,-0.9541,5.8659,false,0,manhattan
A16_S050,-0.7925,5.8659,false,0,manhattan
A17_S050,-0.6309,5.8659,false,0,manhattan
A18_S050,-0.4693,5.8659,false,0,manhattan
A19_S050,-0.3077,5.8659,false,0,manhattan
A20_S050,-0.146,5.8659,false,0,manhattan
A21_S050,0.0156,5.8659,false,0,manhattan
A22_S050,0.1772,5.8659,false,0,manhattan
A23_S050,0.3388,5.8659,false,0,manhattan
A24_S050,0.5004,5.8659,false,0,manhattan
A25_S050,0.662,5.8659,false,0,manhattan
A26_S050,0.8237,5.8659,false,0,manhattan
A27_S050,0.9853,5.8659,false,0,manhattan
A00_S051,-3.3784,5.9832,false,0,manhattan
A01_S051,-3.2168,5.9832,false,0,manhattan
A02_S051,-3.0551,5.9832,false,0,manhattan
A03_S051,-2.8935,5.9832,false,0,manhattan
A04_S051,-2.7319,5.9832,false,0,manhattan
A05_S051,-2.5703,5.9832,false,0,manhattan
A06_S051,-2.4087,5.9832,false,0,manhattan
A07_S051,-2.2471,5.9832,false,0,manhattan
A08_S051,-2.0854,5.9832,false,0,manhattan
A09_S051,-1.9238,5.9832,false,0,manhattan
A10_S051,-1.7622,5.9832,false,0,manhattan
A11_S051,-1.6006,5.9832,false,0,manhattan
A12_S051,-1.439,5.9832,false,0,manhattan
A13_S051,-1.2774,5.9832,false,0,manhattan
A14_S051,-1.1157,5.9832,false,0,manhattan
A15_S051,-0.9541,5.9832,false,0,manhattan
A16_S051,-0.7925,5.9832,false,0,manhattan
A17_S051,-0.6309,5.9832,false,0,manhattan
A18_S051,-0.4693,5.9832,false,0,manhattan
A19_S051,-0.3077,5.9832,false,0,manhattan
A20_S051,-0.146,5.9832,false,0,manhattan
A21_S051,0.0156,5.9832,false,0,manhattan
A22_S051,0.1772,5.9832,false,0,manhattan
A23_S051,0.3388,5.9832,false,0,manhattan
A24_S051,0.5004,5.9832,false,0,manhattan
A25_S051,0.662,5.9832,false,0,manhattan
A26_S051,0.8237,5.9832,false,0,manhattan
A27_S051,0.9853,5.9832,false,0,manhattan
A00_S052,-3.3784,6.1006,false,0,manhattan
A01_S052,-3.2168,6.1006,false,0,manhattan
A02_S052,-3.0551,6.1006,false,0,manhattan
A03_S052,-2.8935,6.1006,false,0,manhattan
A04_S052,-2.7319,6.1006,false,0,manhattan
A05_S052,-2.5703,6.1006,false,0,manhattan
A06_S052,-2.4087,6.1006,false,0,manhattan
A07_S052,-2.2471,6.1006,false,0,manhattan
A08_S052,-2.0854,6.1006,false,0,manhattan
A09_S052,-1.9238,6.1006,false,0,manhattan
A10_S052,-1.7622,6.1006,false,0,manhattan
A11_S052,-1.6006,6.1006,false,0,manhattan
A12_S052,-1.439,6.1006,false,0,manhattan
A13_S052,-1.2774,6.1006,false,0,manhattan
A14_S052,-1.1157,6.1006,false,0,manhattan
A15_S052,-0.9541,6.1006,false,0,manhattan
A16_S052,-0.7925,6.1006,false,0,manhattan
A17_S052,-0.6309,6.1006,false,0,manhattan
A18_S052,-0.4693,6.1006,false,0,manhattan
A19_S052,-0.3077,6.1006,false,0,manhattan
A20_S052,-0.146,6.1006,false,0,manhattan
A21_S052,0.0156,6.1006,false,0,manhattan
A22_S052,0.1772,6.1006,false,0,manhattan
A23_S052,0.3388,6.1006,false,0,manhattan
A24_S052,0.5004,6.1006,false,0,manhattan
A25_S052,0.662,6.1006,false,0,manhattan
A26_S052,0.8237,6.1006,false,0,manhattan
A27_S052,0.9853,6.1006,false,0,manhattan
A00_S053,-3.5092,6.2179,false,0,manhattan
A01_S053,-3.3427,6.2179,false,0,manhattan
A02_S053,-3.1763,6.2179,false,0,manhattan
A03_S053,-3.0098,6.2179,false,0,manhattan
A04_S053,-2.8433,6.2179,false,0,manhattan
A05_S053,-2.6769,6.2179,false,0,manhattan
A06_S053,-2.5104,6.2179,false,0,manhattan
A07_S053,-2.344,6.2179,false,0,manhattan
A08_S053,-2.1775,6.2179,false,0,manhattan
A09_S053,-2.011,6.2179,false,0,manhattan
A10_S053,-1.8446,6.2179,false,0,manhattan
A11_S053,-1.6781,6.2179,false,0,manhattan
A12_S053,-1.5117,6.2179,false,0,manhattan
A13_S053,-1.3452,6.2179,false,0,manhattan
A14_S053,-1.1787,6.2179,false,0,manhattan
A15_S053,-1.0123,6.2179,false,0,manhattan
A16_S053,-0.8458,6.2179,false,0,manhattan
A17_S053,-0.6793,6.2179,false,0,manhattan
A18_S053,-0.5129,6.2179,false,0,manhattan
A19_S053,-0.3464,6.2179,false,0,manhattan
A20_S053,-0.18,6.2179,false,0,manhattan
A21_S053,-0.0135,6.2179,false,0,manhattan
A22_S053,0.153,6.2179,false,0,manhattan
A23_S053,0.3194,6.2179,false,0,manhattan
A24_S053,0.4859,6.2179,false,0,manhattan
A25_S053,0.6523,6.2179,false,0,manhattan
A26_S053,0.8188,6.2179,false,0,manhattan
A27_S053,0.9853,6.2179,false,0,manhattan
A00_S054,-3.1996,6.3352,false,0,manhattan
A01_S054,-3.0446,6.3352,false,0,manhattan
A02_S054,-2.8896,6.3352,false,0,manhattan
A03_S054,-2.7346,6.3352,false,0,manhattan
A04_S054,-2.5796,6.3352,false,0,manhattan
A05_S054,-2.4246,6.3352,false,0,manhattan
A06_S054,-2.2696,6.3352,false,0,manhattan
A07_S054,-2.1146,6.3352,false,0,manhattan
A08_S054,-1.9596,6.3352,false,0,manhattan
A09_S054,-1.8046,6.3352,false,0,manhattan
A10_S054,-1.6496,6.3352,false,0,manhattan
A11_S054,-1.4947,6.3352,false,0,manhattan
A12_S054,-1.3397,6.3352,false,0,manhattan
A13_S054,-1.1847,6.3352,false,0,manhattan
A14_S054,-1.0297,6.3352,false,0,manhattan
A15_S054,-0.8747,6.3352,false,0,manhattan
A16_S054,-0.7197,6.3352,false,0,manhattan
A17_S054,-0.5647,6.3352,false,0,manhattan
A18_S054,-0.4097,6.3352,false,0,manhattan
A19_S054,-0.2547,6.3352,false,0,manhattan
A20_S054,-0.0997,6.3352,false,0,manhattan
A21_S054,0.0553,6.3352,false,0,manhattan
A22_S054,0.2103,6.3352,false,0,manhattan
A23_S054,0.3653,6.3352,false,0,manhattan
A24_S054,0.5203,6.3352,false,0,manhattan
A25_S054,0.6753,6.3352,false,0,manhattan
A26_S054,0.8303,6.3352,false,0,manhattan
A27_S054,0.9853,6.3352,false,0,manhattan
A00_S055,-3.3784,6.4525,false,0,manhattan
A01_S055,-3.2168,6.4525,false,0,manhattan
A02_S055,-3.0551,6.4525,false,0,manhattan
A03_S055,-2.8935,6.4525,false,0,manhattan
A04_S055,-2.7319,6.4525,false,0,manhattan
A05_S055,-2.5703,6.4525,false,0,manhattan
A06_S055,-2.4087,6.4525,false,0,manhattan
A07_S055,-2.2471,6.4525,false,0,manhattan
A08_S055,-2.0854,6.4525,false,0,manhattan
A09_S055,-1.9238,6.4525,false,0,manhattan
A10_S055,-1.7622,6.4525,false,0,manhattan
A11_S055,-1.6006,6.4525,false,0,manhattan
A12_S055,-1.439,6.4525,false,0,manhattan
A13_S055,-1.2774,6.4525,false,0,manhattan
A14_S055,-1.1157,6.4525,false,0,manhattan
A15_S055,-0.9541,6.4525,false,0,manhattan
A16_S055,-0.7925,6.4525,false,0,manhattan
A17_S055,-0.6309,6.4525,false,0,manhattan
A18_S055,-0.4693,6.4525,false,0,manhattan
A19_S055,-0.3077,6.4525,false,0,manhattan
A20_S055,-0.146,6.4525,false,0,manhattan
A21_S055,0.0156,6.4525,false,0,manhattan
A22_S055,0.1772,6.4525,false,0,manhattan
A23_S055,0.3388,6.4525,false,0,manhattan
A24_S055,0.5004,6.4525,false,0,manhattan
A25_S055,0.662,6.4525,false,0,manhattan
A26_S055,0.8237,6.4525,false,0,manhattan
A27_S055,0.9853,6.4525,false,0,manhattan
A00_S056,-3.3784,6.5698,false,0,manhattan
A01_S056,-3.2168,6.5698,false,0,manhattan
A02_S056,-3.0551,6.5698,false,0,manhattan
A03_S056,-2.8935,6.5698,false,0,manhattan
A04_S056,-2.7319,6.5698,false,0,manhattan
A05_S056,-2.5703,6.5698,false,0,manhattan
A06_S056,-2.4087,6.5698,false,0,manhattan
A07_S056,-2.2471,6.5698,false,0,manhattan
A08_S056,-2.0854,6.5698,false,0,manhattan
A09_S056,-1.9238,6.5698,false,0,manhattan
A10_S056,-1.7622,6.5698,false,0,manhattan
A11_S056,-1.6006,6.5698,false,0,manhattan
A12_S056,-1.439,6.5698,false,0,manhattan
A13_S056,-1.2774,6.5698,false,0,manhattan
A14_S056,-1.1157,6.5698,false,0,manhattan
A15_S056,-0.9541,6.5698,false,0,manhattan
A16_S056,-0.7925,6.5698,false,0,manhattan
A17_S056,-0.6309,6.5698,false,0,manhattan
A18_S056,-0.4693,6.5698,false,0,manhattan
A19_S056,-0.3077,6.5698,false,0,manhattan
A20_S056,-0.146,6.5698,false,0,manhattan
A21_S056,0.0156,6.5698,false,0,manhattan
A22_S056,0.1772,6.5698,false,0,manhattan
A23_S056,0.3388,6.5698,false,0,manhattan
A24_S056,0.5004,6.5698,false,0,manhattan
A25_S056,0.662,6.5698,false,0,manhattan
A26_S056,0.8237,6.5698,false,0,manhattan
A27_S056,0.9853,6.5698,false,0,manhattan
A00_S057,-11.4848,6.6872,false,0,manhattan
A01_S057,-11.1241,6.6872,false,0,manhattan
A02_S057,-10.7635,6.6872,false,0,manhattan
A03_S057,-10.4028,6.6872,false,0,manhattan
A04_S057,-10.0421,6.6872,false,0,manhattan
A05_S057,-9.6815,6.6872,false,0,manhattan
A06_S057,-9.3208,6.6872,false,0,manhattan
A07_S057,-8.9601,6.6872,false,0,manhattan
A08_S057,-8.5994,6.6872,false,0,manhattan
A09_S057,-8.2388,6.6872,false,0,manhattan
A10_S057,-7.8781,6.6872,false,0,manhattan
A11_S057,-7.5174,6.6872,false,0,manhattan
A12_S057,-7.1568,6.6872,false,0,manhattan
A13_S057,-6.7961,6.6872,false,0,manhattan
A14_S057,-6.4354,6.6872,false,0,manhattan
A15_S057,-6.0747,6.6872,false,0,manhattan
A16_S057,-5.7141,6.6872,false,0,manhattan
A17_S057,-5.3534,6.6872,false,0,manhattan
A18_S057,-4.9927,6.6872,false,0,manhattan
A19_S057,-4.6321,6.6872,false,0,manhattan
A20_S057,-4.2714,6.6872,false,0,manhattan
A21_S057,-3.9107,6.6872,false,0,manhattan
A22_S057,-3.55,6.6872,false,0,manhattan
A23_S057,-3.1894,6.6872,false,0,manhattan
A24_S057,-2.8287,6.6872,false,0,manhattan
A25_S057,-2.468,6.6872,false,0,manhattan
A26_S057,-2.1073,6.6872,false,0,manhattan
A27_S057,-1.7467,6.6872,false,0,manhattan
A00_S058,-8.6277,6.8045,false,0,manhattan
A01_S058,-8.3689,6.8045,false,0,manhattan
A02_S058,-8.1101,6.8045,false,0,manhattan
A03_S058,-7.8513,6.8045,false,0,manhattan
A04_S058,-7.5924,6.8045,false,0,manhattan
A05_S058,-7.3336,6.8045,false,0,manhattan
A06_S058,-7.0748,6.8045,false,0,manhattan
A07_S058,-6.8159,6.8045,false,0,manhattan
A08_S058,-6.5571,6.8045,false,0,manhattan
A09_S058,-6.2983,6.8045,false,0,manhattan
A10_S058,-6.0395,6.8045,false,0,manhattan
A11_S058,-5.7806,6.8045,false,0,manhattan
A12_S058,-5.5218,6.8045,false,0,manhattan
A13_S058,-5.263,6.8045,false,0,manhattan
A14_S058,-5.0042,6.8045,false,0,manhattan
A15_S058,-4.7453,6.8045,false,0,manhattan
A16_S058,-4.4865,6.8045,false,0,manhattan
A17_S058,-4.2277,6.8045,false,0,manhattan
A18_S058,-3.9689,6.8045,false,0,manhattan
A19_S058,-3.71,6.8045,false,0,manhattan
A20_S058,-3.4512,6.8045,false,0,manhattan
A21_S058,-3.1924,6.8045,false,0,manhattan
A22_S058,-2.9335,6.8045,false,0,manhattan
A23_S058,-2.6747,6.8045,false,0,manhattan
A24_S058,-2.4159,6.8045,false,0,manhattan
A25_S058,-2.1571,6.8045,false,0,manhattan
A26_S058,-1.8982,6.8045,false,0,manhattan
A27_S058,-1.6394,6.8045,false,0,manhattan
A00_S059,-3.6693,6.9218,false,0,manhattan
A01_S059,-3.4969,6.9218,false,0,manhattan
A02_S059,-3.3245,6.9218,false,0,manhattan
A03_S059,-3.1521,6.9218,false,0,manhattan
A04_S059,-2.9797,6.9218,false,0,manhattan
A05_S059,-2.8073,6.9218,false,0,manhattan
A06_S059,-2.6349,6.9218,false,0,manhattan
A07_S059,-2.4625,6.9218,false,0,manhattan
A08_S059,-2.2902,6.9218,false,0,manhattan
A09_S059,-2.1178,6.9218,false,0,manhattan
A10_S059,-1.9454,6.9218,false,0,manhattan
A11_S059,-1.773,6.9218,false,0,manhattan
A12_S059,-1.6006,6.9218,false,0,manhattan
A13_S059,-1.4282,6.9218,false,0,manhattan
A14_S059,-1.2558,6.9218,false,0,manhattan
A15_S059,-1.0834,6.9218,false,0,manhattan
A16_S059,-0.911,6.9218,false,0,manhattan
A17_S059,-0.7386,6.9218,false,0,manhattan
A18_S059,-0.5662,6.9218,false,0,manhattan
A19_S059,-0.3939,6.9218,false,0,manhattan
A20_S059,-0.2215,6.9218,false,0,manhattan
A21_S059,-0.0491,6.9218,false,0,manhattan
A22_S059,0.1233,6.9218,false,0,manhattan
A23_S059,0.2957,6.9218,false,0,manhattan
A24_S059,0.4681,6.9218,false,0,manhattan
A25_S059,0.6405,6.9218,false,0,manhattan
A26_S059,0.8129,6.9218,false,0,manhattan
A27_S059,0.9853,6.9218,false,0,manhattan
A00_S060,1.5963,7.0391,true,14,manhattan
A01_S060,1.7395,7.0391,false,0,manhattan
A02_S060,1.8826,7.0391,false,0,manhattan
A03_S060,2.0258,7.0391,false,0,manhattan
A04_S060,2.1689,7.0391,false,0,manhattan
A05_S060,2.312,7.0391,false,0,manhattan
A06_S060,2.4552,7.0391,false,0,manhattan
A07_S060,2.5983,7.0391,false,0,manhattan
A08_S060,2.7414,7.0391,false,0,manhattan
A09_S060,2.8846,7.0391,false,0,manhattan
A10_S060,3.0277,7.0391,false,0,manhattan
A11_S060,3.1708,7.0391,false,0,manhattan
A12_S060,3.314,7.0391,false,0,manhattan
A13_S060,3.4571,7.0391,false,0,manhattan
A14_S060,3.6003,7.0391,true,14,manhattan
A15_S060,3.7434,7.0391,false,0,manhattan
A16_S060,3.8865,7.0391,false,0,manhattan
A17_S060,4.0297,7.0391,false,0,manhattan
A18_S060,4.1728,7.0391,false,0,manhattan
A19_S060,4.3159,7.0391,false,0,manhattan
A20_S060,4.4591,7.0391,false,0,manhattan
A21_S060,4.6022,7.0391,false,0,manhattan
A22_S060,4.7454,7.0391,false,0,manhattan
A23_S060,4.8885,7.0391,false,0,manhattan
A24_S060,5.0316,7.0391,false,0,manhattan
A25_S060,5.1748,7.0391,false,0,manhattan
