edge_id,src,dst,length_km,speed_limit_kmh,is_two_way
E1319,S055_03AVE,S054_03AVE,0.1123,38.0,true
E1320,S054_02AVE,S055_02AVE,0.1124,38.0,true
E1321,S055_02AVE,S054_02AVE,0.1124,38.0,true
E1322,S054_01AVE,S055_01AVE,0.1125,38.0,true
E1323,S055_01AVE,S054_01AVE,0.1125,38.0,true
E1324,S054_E_HWY,S055_E_HWY,0.1127,55.0,true
E1325,S055_E_HWY,S054_E_HWY,0.1127,55.0,true
E1326,S055_W_HWY,S056_W_HWY,0.1124,55.0,true
E1327,S056_W_HWY,S055_W_HWY,0.1124,55.0,true
E1328,S055_11AVE,S056_11AVE,0.1123,38.0,true
E1329,S056_11AVE,S055_11AVE,0.1123,38.0,true
E1330,S055_10AVE,S056_10AVE,0.1122,38.0,true
E1331,S056_10AVE,S055_10AVE,0.1122,38.0,true
E1332,S055_09AVE,S056_09AVE,0.1122,38.0,true
E1333,S056_09AVE,S055_09AVE,0.1122,38.0,true
E1334,S055_08AVE,S056_08AVE,0.1121,38.0,true
E1335,S056_08AVE,S055_08AVE,0.1121,38.0,true
E1336,S055_07AVE,S056_07AVE,0.1121,38.0,true
E1337,S056_07AVE,S055_07AVE,0.1121,38.0,true
E1338,S055_BWAY,S056_BWAY,0.1122,38.0,true
E1339,S056_BWAY,S055_BWAY,0.1122,38.0,true
E1340,S055_06AVE,S056_06AVE,0.1121,38.0,true
E1341,S056_06AVE,S055_06AVE,0.1121,38.0,true
E1342,S055_05AVE,S056_05AVE,0.1121,38.0,true
E1343,S056_05AVE,S055_05AVE,0.1121,38.0,true
E1344,S055_MAD,S056_MAD,0.1121,38.0,true
E1345,S056_MAD,S055_MAD,0.1121,38.0,true
E1346,S055_PARK,S056_PARK,0.1122,38.0,true
E1347,S056_PARK,S055_PARK,0.1122,38.0,true
E1348,S055_LEX,S056_LEX,0.1122,38.0,true
E1349,S056_LEX,S055_LEX,0.1122,38.0,true
E1350,S055_03AVE,S056_03AVE,0.1122,38.0,true
E1351,S056_03AVE,S055_03AVE,0.1122,38.0,true
E1352,S055_02AVE,S056_02AVE,0.1123,38.0,true
E1353,S056_02AVE,S055_02AVE,0.1123,38.0,true
E1354,S055_01AVE,S056_01AVE,0.1124,38.0,true
E1355,S056_01AVE,S055_01AVE,0.1124,38.0,true
E1356,S055_E_HWY,S056_E_HWY,0.1126,55.0,true
E1357,S056_E_HWY,S055_E_HWY,0.1126,55.0,true
E1358,S056_W_HWY,S057_W_HWY,0.1124,55.0,true
E1359,S057_W_HWY,S056_W_HWY,0.1124,55.0,true
E1360,S056_11AVE,S057_11AVE,0.1123,38.0,true
E1361,S057_11AVE,S056_11AVE,0.1123,38.0,true
E1362,S056_10AVE,S057_10AVE,0.1122,38.0,true
E1363,S057_10AVE,S056_10AVE,0.1122,38.0,true
E1364,S056_09AVE,S057_09AVE,0.1122,38.0,true
E1365,S057_09AVE,S056_09AVE,0.1122,38.0,true
E1366,S056_08AVE,S057_08AVE,0.1121,38.0,true
E1367,S057_08AVE,S056_08AVE,0.1121,38.0,true
E1368,S056_07AVE,S057_07AVE,0.1121,38.0,true
E1369,S057_07AVE,S056_07AVE,0.1121,38.0,true
E1370,S056_BWAY,S057_BWAY,0.1122,38.0,true
E1371,S057_BWAY,S056_BWAY,0.1122,38.0,true
E1372,S056_06AVE,S057_06AVE,0.1121,38.0,true
E1373,S057_06AVE,S056_06AVE,0.1121,38.0,true
E1374,S056_05AVE,S057_05AVE,0.1121,38.0,true
E1375,S057_05AVE,S056_05AVE,0.1121,38.0,true
E1376,S056_MAD,S057_MAD,0.1121,38.0,true
E1377,S057_MAD,S056_MAD,0.1121,38.0,true
E1378,S056_PARK,S057_PARK,0.1121,38.0,true
E1379,S057_PARK,S056_PARK,0.1121,38.0,true
E1380,S056_LEX,S057_LEX,0.1122,38.0,true
E1381,S057_LEX,S056_LEX,0.1122,38.0,true
E1382,S056_03AVE,S057_03AVE,0.1122,38.0,true
E1383,S057_03AVE,S056_03AVE,0.1122,38.0,true
E1384,S056_02AVE,S057_02AVE,0.1123,38.0,true
E1385,S057_02AVE,S056_02AVE,0.1123,38.0,true
E1386,S056_01AVE,S057_01AVE,0.1124,38.0,true
E1387,S057_01AVE,S056_01AVE,0.1124,38.0,true
E1388,S056_E_HWY,S057_E_HWY,0.1126,55.0,true
E1389,S057_E_HWY,S056_E_HWY,0.1126,55.0,true
E1390,S057_W_HWY,S058_W_HWY,0.1124,55.0,true
E1391,S058_W_HWY,S057_W_HWY,0.1124,55.0,true
E1392,S057_11AVE,S058_11AVE,0.1123,38.0,true
E1393,S058_11AVE,S057_11AVE,0.1123,38.0,true
E1394,S057_10AVE,S058_10AVE,0.1122,38.0,true
E1395,S058_10AVE,S057_10AVE,0.1122,38.0,true
E1396,S057_09AVE,S058_09AVE,0.1122,38.0,true
E1397,S058_09AVE,S057_09AVE,0.1122,38.0,true
E1398,S057_08AVE,S058_08AVE,0.1121,38.0,true
E1399,S058_08AVE,S057_08AVE,0.1121,38.0,true
E1400,S057_07AVE,S058_07AVE,0.1121,38.0,true
E1401,S058_07AVE,S057_07AVE,0.1121,38.0,true
E1402,S057_BWAY,S058_BWAY,0.1122,38.0,true
E1403,S058_BWAY,S057_BWAY,0.1122,38.0,true
E1404,S057_06AVE,S058_06AVE,0.1121,38.0,true
E1405,S058_06AVE,S057_06AVE,0.1121,38.0,true
E1406,S057_05AVE,S058_05AVE,0.1121,38.0,true
E1407,S058_05AVE,S057_05AVE,0.1121,38.0,true
E1408,S057_MAD,S058_MAD,0.1121,38.0,true
E1409,S058_MAD,S057_MAD,0.1121,38.0,true
E1410,S057_PARK,S058_PARK,0.1121,38.0,true
E1411,S058_PARK,S057_PARK,0.1121,38.0,true
E1412,S057_LEX,S058_LEX,0.1122,38.0,true
E1413,S058_LEX,S057_LEX,0.1122,38.0,true
E1414,S057_03AVE,S058_03AVE,0.1122,38.0,true
E1415,S058_03AVE,S057_03AVE,0.1122,38.0,true
E1416,S057_02AVE,S058_02AVE,0.1123,38.0,true
E1417,S058_02AVE,S057_02AVE,0.1123,38.0,true
E1418,S057_01AVE,S058_01AVE,0.1124,38.0,true
E1419,S058_01AVE,S057_01AVE,0.1124,38.0,true
E1420,S057_E_HWY,S058_E_HWY,0.1126,55.0,true
E1421,S058_E_HWY,S057_E_HWY,0.1126,55.0,true
E1422,S058_W_HWY,S059_W_HWY,0.1124,55.0,true
E1423,S059_W_HWY,S058_W_HWY,0.1124,55.0,true
E1424,S058_11AVE,S059_11AVE,0.1123,38.0,true
E1425,S059_11AVE,S058_11AVE,0.1123,38.0,true
E1426,S058_10AVE,S059_10AVE,0.1122,38.0,true
E1427,S059_10AVE,S058_10AVE,0.1122,38.0,true
E1428,S058_09AVE,S059_09AVE,0.1122,38.0,true
E1429,S059_09AVE,S058_09AVE,0.1122,38.0,true
E1430,S058_08AVE,S059_08AVE,0.1121,38.0,true
E1431,S059_08AVE,S058_08AVE,0.1121,38.0,true
E1432,S058_07AVE,S059_07AVE,0.1121,38.0,true
E1433,S059_07AVE,S058_07AVE,0.1121,38.0,true
E1434,S058_BWAY,S059_BWAY,0.1122,38.0,true
E1435,S059_BWAY,S058_BWAY,0.1122,38.0,true
E1436,S058_06AVE,S059_06AVE,0.1121,38.0,true
E1437,S059_06AVE,S058_06AVE,0.1121,38.0,true
E1438,S058_05AVE,S059_05AVE,0.1121,38.0,true
E1439,S059_05AVE,S058_05AVE,0.1121,38.0,true
E1440,S058_MAD,S059_MAD,0.1121,38.0,true
E1441,S059_MAD,S058_MAD,0.1121,38.0,true
E1442,S058_PARK,S059_PARK,0.1121,38.0,true
E1443,S059_PARK,S058_PARK,0.1121,38.0,true
E1444,S058_LEX,S059_LEX,0.1122,38.0,true
E1445,S059_LEX,S058_LEX,0.1122,38.0,true
E1446,S058_03AVE,S059_03AVE,0.1122,38.0,true
E1447,S059_03AVE,S058_03AVE,0.1122,38.0,true
E1448,S058_02AVE,S059_02AVE,0.1123,38.0,true
E1449,S059_02AVE,S058_02AVE,0.1123,38.0,true
E1450,S058_01AVE,S059_01AVE,0.1124,38.0,true
E1451,S059_01AVE,S058_01AVE,0.1124,38.0,true
E1452,S058_E_HWY,S059_E_HWY,0.1126,55.0,true
E1453,S059_E_HWY,S058_E_HWY,0.1126,55.0,true
E1454,S059_W_HWY,S060_W_HWY,0.1124,55.0,true
E1455,S060_W_HWY,S059_W_HWY,0.1124,55.0,true
E1456,S059_11AVE,S060_11AVE,0.1123,38.0,true
E1457,S060_11AVE,S059_11AVE,0.1123,38.0,true
E1458,S059_10AVE,S060_10AVE,0.1122,38.0,true
E1459,S060_10AVE,S059_10AVE,0.1122,38.0,true
E1460,S059_09AVE,S060_09AVE,0.1122,38.0,true
E1461,S060_09AVE,S059_09AVE,0.1122,38.0,true
E1462,S059_08AVE,S060_08AVE,0.1121,38.0,true
E1463,S060_08AVE,S059_08AVE,0.1121,38.0,true
E1464,S059_07AVE,S060_07AVE,0.1121,38.0,true
E1465,S060_07AVE,S059_07AVE,0.1121,38.0,true
E1466,S059_BWAY,S060_BWAY,0.1122,38.0,true
E1467,S060_BWAY,S059_BWAY,0.1122,38.0,true
E1468,S059_06AVE,S060_06AVE,0.1121,38.0,true
E1469,S060_06AVE,S059_06AVE,0.1121,38.0,true
E1470,S059_05AVE,S060_05AVE,0.1121,38.0,true
E1471,S060_05AVE,S059_05AVE,0.1121,38.0,true
E1472,S059_MAD,S060_MAD,0.1121,38.0,true
E1473,S060_MAD,S059_MAD,0.1121,38.0,true
E1474,S059_PARK,S060_PARK,0.1121,38.0,true
E1475,S060_PARK,S059_PARK,0.1121,38.0,true
E1476,S059_LEX,S060_LEX,0.1122,38.0,true
E1477,S060_LEX,S059_LEX,0.1122,38.0,true
E1478,S059_03AVE,S060_03AVE,0.1122,38.0,true
E1479,S060_03AVE,S059_03AVE,0.1122,38.0,true
E1480,S059_02AVE,S060_02AVE,0.1123,38.0,true
E1481,S060_02AVE,S059_02AVE,0.1123,38.0,true
E1482,S059_01AVE,S060_01AVE,0.1124,38.0,true
E1483,S060_01AVE,S059_01AVE,0.1124,38.0,true
E1484,S059_E_HWY,S060_E_HWY,0.1126,55.0,true
E1485,S060_E_HWY,S059_E_HWY,0.1126,55.0,true
E1486,S060_W_HWY,S061_W_HWY,0.1125,55.0,true
E1487,S061_W_HWY,S060_W_HWY,0.1125,55.0,true
E1488,S060_11AVE,S061_11AVE,0.1124,38.0,true
E1489,S061_11AVE,S060_11AVE,0.1124,38.0,true
E1490,S060_10AVE,S061_10AVE,0.1123,38.0,true
E1491,S061_10AVE,S060_10AVE,0.1123,38.0,true
E1492,S060_09AVE,S061_09AVE,0.1123,38.0,true
E1493,S061_09AVE,S060_09AVE,0.1123,38.0,true
E1494,S060_08AVE,S061_08AVE,0.1122,38.0,true
E1495,S061_08AVE,S060_08AVE,0.1122,38.0,true
E1496,S060_07AVE,S061_07AVE,0.1122,38.0,true
E1497,S061_07AVE,S060_07AVE,0.1122,38.0,true
E1498,S060_BWAY,S061_BWAY,0.1123,38.0,true
E1499,S061_BWAY,S060_BWAY,0.1123,38.0,true
E1500,S060_06AVE,S061_06AVE,0.1122,38.0,true
E1501,S061_06AVE,S060_06AVE,0.1122,38.0,true
E1502,S060_05AVE,S061_05AVE,0.1122,38.0,true
E1503,S061_05AVE,S060_05AVE,0.1122,38.0,true
E1504,S060_MAD,S061_MAD,0.1122,38.0,true
E1505,S061_MAD,S060_MAD,0.1122,38.0,true
E1506,S060_PARK,S061_PARK,0.1122,38.0,true
E1507,S061_PARK,S060_PARK,0.1122,38.0,true
E1508,S060_LEX,S061_LEX,0.1123,38.0,true
E1509,S061_LEX,S060_LEX,0.1123,38.0,true
E1510,S060_03AVE,S061_03AVE,0.1123,38.0,true
E1511,S061_03AVE,S060_03AVE,0.1123,38.0,true
E1512,S060_02AVE,S061_02AVE,0.1124,38.0,true
E1513,S061_02AVE,S060_02AVE,0.1124,38.0,true
E1514,S060_01AVE,S061_01AVE,0.1125,38.0,true
E1515,S061_01AVE,S060_01AVE,0.1125,38.0,true
E1516,S060_E_HWY,S061_E_HWY,0.1127,55.0,true
E1517,S061_E_HWY,S060_E_HWY,0.1127,55.0,true
E1518,S061_W_HWY,S062_W_HWY,0.1124,55.0,true
E1519,S062_W_HWY,S061_W_HWY,0.1124,55.0,true
E1520,S061_11AVE,S062_11AVE,0.1123,38.0,true
E1521,S062_11AVE,S061_11AVE,0.1123,38.0,true
E1522,S061_10AVE,S062_10AVE,0.1122,38.0,true
E1523,S062_10AVE,S061_10AVE,0.1122,38.0,true
E1524,S061_09AVE,S062_09AVE,0.1122,38.0,true
E1525,S062_09AVE,S061_09AVE,0.1122,38.0,true
E1526,S061_08AVE,S062_08AVE,0.1121,38.0,true
E1527,S062_08AVE,S061_08AVE,0.1121,38.0,true
E1528,S061_07AVE,S062_07AVE,0.1121,38.0,true
E1529,S062_07AVE,S061_07AVE,0.1121,38.0,true
E1530,S061_BWAY,S062_BWAY,0.1122,38.0,true
E1531,S062_BWAY,S061_BWAY,0.1122,38.0,true
E1532,S061_06AVE,S062_06AVE,0.1121,38.0,true
E1533,S062_06AVE,S061_06AVE,0.1121,38.0,true
E1534,S061_05AVE,S062_05AVE,0.1121,38.0,true
E1535,S062_05AVE,S061_05AVE,0.1121,38.0,true
E1536,S061_MAD,S062_MAD,0.1121,38.0,true
E1537,S062_MAD,S061_MAD,0.1121,38.0,true
E1538,S061_PARK,S062_PARK,0.1121,38.0,true
E1539,S062_PARK,S061_PARK,0.1121,38.0,true
E1540,S061_LEX,S062_LEX,0.1122,38.0,true
E1541,S062_LEX,S061_LEX,0.1122,38.0,true
E1542,S061_03AVE,S062_03AVE,0.1122,38.0,true
E1543,S062_03AVE,S061_03AVE,0.1122,38.0,true
E1544,S061_02AVE,S062_02AVE,0.1123,38.0,true
E1545,S062_02AVE,S061_02AVE,0.1123,38.0,true
E1546,S061_01AVE,S062_01AVE,0.1124,38.0,true
E1547,S062_01AVE,S061_01AVE,0.1124,38.0,true
E1548,S061_E_HWY,S062_E_HWY,0.1126,55.0,true
E1549,S062_E_HWY,S061_E_HWY,0.1126,55.0,true
E1550,S062_W_HWY,S063_W_HWY,0.1124,55.0,true
E1551,S063_W_HWY,S062_W_HWY,0.1124,55.0,true
E1552,S062_11AVE,S063_11AVE,0.1123,38.0,true
E1553,S063_11AVE,S062_11AVE,0.1123,38.0,true
E1554,S062_10AVE,S063_10AVE,0.1122,38.0,true
E1555,S063_10AVE,S062_10AVE,0.1122,38.0,true
E1556,S062_09AVE,S063_09AVE,0.1122,38.0,true
E1557,S063_09AVE,S062_09AVE,0.1122,38.0,true
E1558,S062_08AVE,S063_08AVE,0.1121,38.0,true
E1559,S063_08AVE,S062_08AVE,0.1121,38.0,true
E1560,S062_07AVE,S063_07AVE,0.1121,38.0,true
E1561,S063_07AVE,S062_07AVE,0.1121,38.0,true
E1562,S062_BWAY,S063_BWAY,0.1122,38.0,true
E1563,S063_BWAY,S062_BWAY,0.1122,38.0,true
E1564,S062_06AVE,S063_06AVE,0.1121,38.0,true
E1565,S063_06AVE,S062_06AVE,0.1121,38.0,true
E1566,S062_05AVE,S063_05AVE,0.1121,38.0,true
E1567,S063_05AVE,S062_05AVE,0.1121,38.0,true
E1568,S062_MAD,S063_MAD,0.1121,38.0,true
E1569,S063_MAD,S062_MAD,0.1121,38.0,true
E1570,S062_PARK,S063_PARK,0.1121,38.0,true
E1571,S063_PARK,S062_PARK,0.1121,38.0,true
E1572,S062_LEX,S063_LEX,0.1122,38.0,true
E1573,S063_LEX,S062_LEX,0.1122,38.0,true
E1574,S062_03AVE,S063_03AVE,0.1122,38.0,true
E1575,S063_03AVE,S062_03AVE,0.1122,38.0,true
E1576,S062_02AVE,S063_02AVE,0.1123,38.0,true
E1577,S063_02AVE,S062_02AVE,0.1123,38.0,true
E1578,S062_01AVE,S063_01AVE,0.1124,38.0,true
E1579,S063_01AVE,S062_01AVE,0.1124,38.0,true
E1580,S062_E_HWY,S063_E_HWY,0.1126,55.0,true
E1581,S063_E_HWY,S062_E_HWY,0.1126,55.0,true
E1582,S063_W_HWY,S064_W_HWY,0.1125,55.0,true
E1583,S064_W_HWY,S063_W_HWY,0.1125,55.0,true
E1584,S063_11AVE,S064_11AVE,0.1124,38.0,true
E1585,S064_11AVE,S063_11AVE,0.1124,38.0,true
E1586,S063_10AVE,S064_10AVE,0.1123,38.0,true
E1587,S064_10AVE,S063_10AVE,0.1123,38.0,true
E1588,S063_09AVE,S064_09AVE,0.1123,38.0,true
E1589,S064_09AVE,S063_09AVE,0.1123,38.0,true
E1590,S063_08AVE,S064_08AVE,0.1122,38.0,true
E1591,S064_08AVE,S063_08AVE,0.1122,38.0,true
E1592,S063_07AVE,S064_07AVE,0.1122,38.0,true
E1593,S064_07AVE,S063_07AVE,0.1122,38.0,true
E1594,S063_BWAY,S064_BWAY,0.1123,38.0,true
E1595,S064_BWAY,S063_BWAY,0.1123,38.0,true
E1596,S063_06AVE,S064_06AVE,0.1122,38.0,true
E1597,S064_06AVE,S063_06AVE,0.1122,38.0,true
E1598,S063_05AVE,S064_05AVE,0.1122,38.0,true
E1599,S064_05AVE,S063_05AVE,0.1122,38.0,true
E1600,S063_MAD,S064_MAD,0.1122,38.0,true
E1601,S064_MAD,S063_MAD,0.1122,38.0,true
E1602,S063_PARK,S064_PARK,0.1122,38.0,true
E1603,S064_PARK,S063_PARK,0.1122,38.0,true
E1604,S063_LEX,S064_LEX,0.1123,38.0,true
E1605,S064_LEX,S063_LEX,0.1123,38.0,true
E1606,S063_03AVE,S064_03AVE,0.1123,38.0,true
E1607,S064_03AVE,S063_03AVE,0.1123,38.0,true
E1608,S063_02AVE,S064_02AVE,0.1124,38.0,true
E1609,S064_02AVE,S063_02AVE,0.1124,38.0,true
E1610,S063_01AVE,S064_01AVE,0.1125,38.0,true
E1611,S064_01AVE,S063_01AVE,0.1125,38.0,true
E1612,S063_E_HWY,S064_E_HWY,0.1127,55.0,true
E1613,S064_E_HWY,S063_E_HWY,0.1127,55.0,true
E1614,S064_W_HWY,S065_W_HWY,0.1125,55.0,true
E1615,S065_W_HWY,S064_W_HWY,0.1125,55.0,true
E1616,S064_11AVE,S065_11AVE,0.1124,38.0,true
E1617,S065_11AVE,S064_11AVE,0.1124,38.0,true
E1618,S064_10AVE,S065_10AVE,0.1123,38.0,true
E1619,S065_10AVE,S064_10AVE,0.1123,38.0,true
E1620,S064_09AVE,S065_09AVE,0.1123,38.0,true
E1621,S065_09AVE,S064_09AVE,0.1123,38.0,true
E1622,S064_08AVE,S065_08AVE,0.1122,38.0,true
E1623,S065_08AVE,S064_08AVE,0.1122,38.0,true
E1624,S064_07AVE,S065_07AVE,0.1122,38.0,true
E1625,S065_07AVE,S064_07AVE,0.1122,38.0,true
E1626,S064_BWAY,S065_BWAY,0.1123,38.0,true
E1627,S065_BWAY,S064_BWAY,0.1123,38.0,true
E1628,S064_06AVE,S065_06AVE,0.1122,38.0,true
E1629,S065_06AVE,S064_06AVE,0.1122,38.0,true
E1630,S064_05AVE,S065_05AVE,0.1122,38.0,true
E1631,S065_05AVE,S064_05AVE,0.1122,38.0,true
E1632,S064_MAD,S065_MAD,0.1122,38.0,true
E1633,S065_MAD,S064_MAD,0.1122,38.0,true
E1634,S064_PARK,S065_PARK,0.1122,38.0,true
E1635,S065_PARK,S064_PARK,0.1122,38.0,true
E1636,S064_LEX,S065_LEX,0.1123,38.0,true
E1637,S065_LEX,S064_LEX,0.1123,38.0,true
E1638,S064_03AVE,S065_03AVE,0.1123,38.0,true
E1639,S065_03AVE,S064_03AVE,0.1123,38.0,true
E1640,S064_02AVE,S065_02AVE,0.1124,38.0,true
E1641,S065_02AVE,S064_02AVE,0.1124,38.0,true
E1642,S064_01AVE,S065_01AVE,0.1125,38.0,true
E1643,S065_01AVE,S064_01AVE,0.1125,38.0,true
E1644,S064_E_HWY,S065_E_HWY,0.1127,55.0,true
E1645,S065_E_HWY,S064_E_HWY,0.1127,55.0,true
E1646,S065_W_HWY,S066_W_HWY,0.1124,55.0,true
E1647,S066_W_HWY,S065_W_HWY,0.1124,55.0,true
E1648,S065_11AVE,S066_11AVE,0.1123,38.0,true
E1649,S066_11AVE,S065_11AVE,0.1123,38.0,true
E1650,S065_10AVE,S066_10AVE,0.1122,38.0,true
E1651,S066_10AVE,S065_10AVE,0.1122,38.0,true
E1652,S065_09AVE,S066_09AVE,0.1122,38.0,true
E1653,S066_09AVE,S065_09AVE,0.1122,38.0,true
E1654,S065_08AVE,S066_08AVE,0.1121,38.0,true
E1655,S066_08AVE,S065_08AVE,0.1121,38.0,true
E1656,S065_07AVE,S066_07AVE,0.1121,38.0,true
E1657,S066_07AVE,S065_07AVE,0.1121,38.0,true
E1658,S065_BWAY,S066_BWAY,0.1122,38.0,true
E1659,S066_BWAY,S065_BWAY,0.1122,38.0,true
E1660,S065_06AVE,S066_06AVE,0.1121,38.0,true
E1661,S066_06AVE,S065_06AVE,0.1121,38.0,true
E1662,S065_05AVE,S066_05AVE,0.1121,38.0,true
E1663,S066_05AVE,S065_05AVE,0.1121,38.0,true
E1664,S065_MAD,S066_MAD,0.1121,38.0,true
E1665,S066_MAD,S065_MAD,0.1121,38.0,true
E1666,S065_PARK,S066_PARK,0.1122,38.0,true
E1667,S066_PARK,S065_PARK,0.1122,38.0,true
E1668,S065_LEX,S066_LEX,0.1122,38.0,true
E1669,S066_LEX,S065_LEX,0.1122,38.0,true
E1670,S065_03AVE,S066_03AVE,0.1123,38.0,true
E1671,S066_03AVE,S065_03AVE,0.1123,38.0,true
E1672,S065_02AVE,S066_02AVE,0.1124,38.0,true
E1673,S066_02AVE,S065_02AVE,0.1124,38.0,true
E1674,S065_01AVE,S066_01AVE,0.1125,38.0,true
E1675,S066_01AVE,S065_01AVE,0.1125,38.0,true
E1676,S065_E_HWY,S066_E_HWY,0.1127,55.0,true
E1677,S066_E_HWY,S065_E_HWY,0.1127,55.0,true
E1678,S066_W_HWY,S067_W_HWY,0.1125,55.0,true
E1679,S067_W_HWY,S066_W_HWY,0.1125,55.0,true
E1680,S066_11AVE,S067_11AVE,0.1124,38.0,true
E1681,S067_11AVE,S066_11AVE,0.1124,38.0,true
E1682,S066_10AVE,S067_10AVE,0.1123,38.0,true
E1683,S067_10AVE,S066_10AVE,0.1123,38.0,true
E1684,S066_09AVE,S067_09AVE,0.1123,38.0,true
E1685,S067_09AVE,S066_09AVE,0.1123,38.0,true
E1686,S066_08AVE,S067_08AVE,0.1122,38.0,true
E1687,S067_08AVE,S066_08AVE,0.1122,38.0,true
E1688,S066_07AVE,S067_07AVE,0.1122,38.0,true
E1689,S067_07AVE,S066_07AVE,0.1122,38.0,true
E1690,S066_BWAY,S067_BWAY,0.1123,38.0,true
E1691,S067_BWAY,S066_BWAY,0.1123,38.0,true
E1692,S066_06AVE,S067_06AVE,0.1122,38.0,true
E1693,S067_06AVE,S066_06AVE,0.1122,38.0,true
E1694,S066_05AVE,S067_05AVE,0.1122,38.0,true
E1695,S067_05AVE,S066_05AVE,0.1122,38.0,true
E1696,S066_MAD,S067_MAD,0.1123,38.0,true
E1697,S067_MAD,S066_MAD,0.1123,38.0,true
E1698,S066_PARK,S067_PARK,0.1123,38.0,true
E1699,S067_PARK,S066_PARK,0.1123,38.0,true
E1700,S066_LEX,S067_LEX,0.1123,38.0,true
E1701,S067_LEX,S066_LEX,0.1123,38.0,true
E1702,S066_03AVE,S067_03AVE,0.1124,38.0,true
E1703,S067_03AVE,S066_03AVE,0.1124,38.0,true
E1704,S066_02AVE,S067_02AVE,0.1125,38.0,true
E1705,S067_02AVE,S066_02AVE,0.1125,38.0,true
E1706,S066_01AVE,S067_01AVE,0.1127,38.0,true
E1707,S067_01AVE,S066_01AVE,0.1127,38.0,true
E1708,S066_E_HWY,S067_E_HWY,0.113,55.0,true
E1709,S067_E_HWY,S066_E_HWY,0.113,55.0,true
E1710,S067_W_HWY,S068_W_HWY,0.1125,55.0,true
E1711,S068_W_HWY,S067_W_HWY,0.1125,55.0,true
E1712,S067_11AVE,S068_11AVE,0.1124,38.0,true
E1713,S068_11AVE,S067_11AVE,0.1124,38.0,true
E1714,S067_10AVE,S068_10AVE,0.1123,38.0,true
E1715,S068_10AVE,S067_10AVE,0.1123,38.0,true
E1716,S067_09AVE,S068_09AVE,0.1123,38.0,true
E1717,S068_09AVE,S067_09AVE,0.1123,38.0,true
E1718,S067_08AVE,S068_08AVE,0.1122,38.0,true
E1719,S068_08AVE,S067_08AVE,0.1122,38.0,true
E1720,S067_07AVE,S068_07AVE,0.1122,38.0,true
E1721,S068_07AVE,S067_07AVE,0.1122,38.0,true
E1722,S067_BWAY,S068_BWAY,0.1123,38.0,true
E1723,S068_BWAY,S067_BWAY,0.1123,38.0,true
E1724,S067_06AVE,S068_06AVE,0.1122,38.0,true
E1725,S068_06AVE,S067_06AVE,0.1122,38.0,true
E1726,S067_05AVE,S068_05AVE,0.1122,38.0,true
E1727,S068_05AVE,S067_05AVE,0.1122,38.0,true
E1728,S067_MAD,S068_MAD,0.1123,38.0,true
E1729,S068_MAD,S067_MAD,0.1123,38.0,true
E1730,S067_PARK,S068_PARK,0.1123,38.0,true
E1731,S068_PARK,S067_PARK,0.1123,38.0,true
E1732,S067_LEX,S068_LEX,0.1123,38.0,true
E1733,S068_LEX,S067_LEX,0.1123,38.0,true
E1734,S067_03AVE,S068_03AVE,0.1124,38.0,true
E1735,S068_03AVE,S067_03AVE,0.1124,38.0,true
E1736,S067_02AVE,S068_02AVE,0.1125,38.0,true
E1737,S068_02AVE,S067_02AVE,0.1125,38.0,true
E1738,S067_01AVE,S068_01AVE,0.1127,38.0,true
E1739,S068_01AVE,S067_01AVE,0.1127,38.0,true
E1740,S067_E_HWY,S068_E_HWY,0.113,55.0,true
E1741,S068_E_HWY,S067_E_HWY,0.113,55.0,true
E1742,S068_W_HWY,S069_W_HWY,0.1125,55.0,true
E1743,S069_W_HWY,S068_W_HWY,0.1125,55.0,true
E1744,S068_11AVE,S069_11AVE,0.1124,38.0,true
E1745,S069_11AVE,S068_11AVE,0.1124,38.0,true
E1746,S068_10AVE,S069_10AVE,0.1123,38.0,true
E1747,S069_10AVE,S068_10AVE,0.1123,38.0,true
E1748,S068_09AVE,S069_09AVE,0.1123,38.0,true
E1749,S069_09AVE,S068_09AVE,0.1123,38.0,true
E1750,S068_08AVE,S069_08AVE,0.1122,38.0,true
E1751,S069_08AVE,S068_08AVE,0.1122,38.0,true
E1752,S068_07AVE,S069_07AVE,0.1122,38.0,true
E1753,S069_07AVE,S068_07AVE,0.1122,38.0,true
E1754,S068_BWAY,S069_BWAY,0.1123,38.0,true
E1755,S069_BWAY,S068_BWAY,0.1123,38.0,true
E1756,S068_06AVE,S069_06AVE,0.1122,38.0,true
E1757,S069_06AVE,S068_06AVE,0.1122,38.0,true
E1758,S068_05AVE,S069_05AVE,0.1122,38.0,true
E1759,S069_05AVE,S068_05AVE,0.1122,38.0,true
E1760,S068_MAD,S069_MAD,0.1123,38.0,true
E1761,S069_MAD,S068_MAD,0.1123,38.0,true
E1762,S068_PARK,S069_PARK,0.1123,38.0,true
E1763,S069_PARK,S068_PARK,0.1123,38.0,true
E1764,S068_LEX,S069_LEX,0.1124,38.0,true
E1765,S069_LEX,S068_LEX,0.1124,38.0,true
E1766,S068_03AVE,S069_03AVE,0.1124,38.0,true
E1767,S069_03AVE,S068_03AVE,0.1124,38.0,true
E1768,S068_02AVE,S069_02AVE,0.1125,38.0,true
E1769,S069_02AVE,S068_02AVE,0.1125,38.0,true
E1770,S068_01AVE,S069_01AVE,0.1127,38.0,true
