edge_id,src,dst,length_km,speed_limit_kmh,is_two_way
E2629,A23_S041,A24_S041,0.1495,45,true
E2630,A23_S041,A23_S042,0.0982,40,true
E2631,A24_S041,A25_S041,0.1495,45,true
E2632,A24_S041,A24_S042,0.0982,40,true
E2633,A25_S041,A26_S041,0.1495,45,true
E2634,A25_S041,A25_S042,0.0982,40,true
E2635,A26_S041,A27_S041,0.1495,45,true
E2636,A26_S041,A26_S042,0.0982,40,true
E2637,A27_S041,A28_S041,0.1494,45,true
E2638,A27_S041,A27_S042,0.0982,40,true
E2639,A28_S041,A29_S041,0.1495,45,true
E2640,A28_S041,A28_S042,0.0982,40,true
E2641,A29_S041,A30_S041,0.1495,45,true
E2642,A29_S041,A29_S042,0.0982,40,true
E2643,A30_S041,A31_S041,0.1495,45,true
E2644,A30_S041,A30_S042,0.0982,40,true
E2645,A31_S041,A31_S042,0.0982,40,true
E2646,A00_S042,A01_S042,0.2093,55,true
E2647,A00_S042,A00_S043,0.108,40,true
E2648,A01_S042,A02_S042,0.2094,45,true
E2649,A01_S042,A01_S043,0.108,40,true
E2650,A02_S042,A03_S042,0.2093,45,true
E2651,A02_S042,A02_S043,0.108,40,true
E2652,A03_S042,A04_S042,0.2093,45,true
E2653,A03_S042,A03_S043,0.108,40,true
E2654,A04_S042,A05_S042,0.2094,45,true
E2655,A04_S042,A04_S043,0.108,40,true
E2656,A05_S042,A06_S042,0.2093,45,true
E2657,A05_S042,A05_S043,0.108,40,true
E2658,A06_S042,A07_S042,0.2094,45,true
E2659,A06_S042,A06_S043,0.108,40,true
E2660,A07_S042,A08_S042,0.2093,45,true
E2661,A07_S042,A07_S043,0.108,40,true
E2662,A08_S042,A09_S042,0.2093,45,true
E2663,A08_S042,A08_S043,0.108,40,true
E2664,A09_S042,A10_S042,0.2094,45,true
E2665,A09_S042,A09_S043,0.108,40,true
E2666,A10_S042,A11_S042,0.2093,45,true
E2667,A10_S042,A10_S043,0.108,40,true
E2668,A11_S042,A12_S042,0.2093,45,true
E2669,A11_S042,A11_S043,0.108,40,true
E2670,A12_S042,A13_S042,0.2094,45,true
E2671,A12_S042,A12_S043,0.108,40,true
E2672,A13_S042,A14_S042,0.2093,45,true
E2673,A13_S042,A13_S043,0.108,40,true
E2674,A14_S042,A15_S042,0.2094,45,true
E2675,A14_S042,A14_S043,0.108,40,true
E2676,A15_S042,A16_S042,0.2093,45,true
E2677,A15_S042,A15_S043,0.108,40,true
E2678,A16_S042,A17_S042,0.2093,45,true
E2679,A16_S042,A16_S043,0.108,40,true
E2680,A17_S042,A18_S042,0.2094,45,true
E2681,A17_S042,A17_S043,0.108,40,true
E2682,A18_S042,A19_S042,0.2093,45,true
E2683,A18_S042,A18_S043,0.108,40,true
E2684,A19_S042,A20_S042,0.2094,45,true
E2685,A19_S042,A19_S043,0.108,40,true
E2686,A20_S042,A21_S042,0.2093,45,true
E2687,A20_S042,A20_S043,0.108,40,true
E2688,A21_S042,A22_S042,0.2093,45,true
E2689,A21_S042,A21_S043,0.108,40,true
E2690,A22_S042,A23_S042,0.2094,45,true
E2691,A22_S042,A22_S043,0.108,40,true
E2692,A23_S042,A24_S042,0.2093,45,true
E2693,A23_S042,A23_S043,0.108,40,true
E2694,A24_S042,A25_S042,0.2093,45,true
E2695,A24_S042,A24_S043,0.108,40,true
E2696,A25_S042,A26_S042,0.2094,45,true
E2697,A25_S042,A25_S043,0.108,40,true
E2698,A26_S042,A27_S042,0.2093,45,true
E2699,A26_S042,A26_S043,0.108,40,true
E2700,A27_S042,A28_S042,0.2094,45,true
E2701,A27_S042,A27_S043,0.108,40,true
E2702,A28_S042,A29_S042,0.2093,45,true
E2703,A28_S042,A28_S043,0.108,40,true
E2704,A29_S042,A30_S042,0.2093,45,true
E2705,A29_S042,A29_S043,0.108,40,true
E2706,A30_S042,A31_S042,0.2094,45,true
E2707,A30_S042,A30_S043,0.108,40,true
E2708,A31_S042,A31_S043,0.108,40,true
E2709,A00_S043,A01_S043,0.2176,55,true
E2710,A00_S043,A00_S044,0.0982,40,true
E2711,A01_S043,A02_S043,0.2176,45,true
E2712,A01_S043,A01_S044,0.0982,40,true
E2713,A02_S043,A03_S043,0.2175,45,true
E2714,A02_S043,A02_S044,0.0982,40,true
E2715,A03_S043,A04_S043,0.2176,45,true
E2716,A03_S043,A03_S044,0.0982,40,true
E2717,A04_S043,A05_S043,0.2176,45,true
E2718,A04_S043,A04_S044,0.0982,40,true
E2719,A05_S043,A06_S043,0.2176,45,true
E2720,A05_S043,A05_S044,0.0982,40,true
E2721,A06_S043,A07_S043,0.2175,45,true
E2722,A06_S043,A06_S044,0.0982,40,true
E2723,A07_S043,A08_S043,0.2176,45,true
E2724,A07_S043,A07_S044,0.0982,40,true
E2725,A08_S043,A09_S043,0.2176,45,true
E2726,A08_S043,A08_S044,0.0982,40,true
E2727,A09_S043,A10_S043,0.2175,45,true
E2728,A09_S043,A09_S044,0.0982,40,true
E2729,A10_S043,A11_S043,0.2176,45,true
E2730,A10_S043,A10_S044,0.0982,40,true
E2731,A11_S043,A12_S043,0.2176,45,true
E2732,A11_S043,A11_S044,0.0982,40,true
E2733,A12_S043,A13_S043,0.2176,45,true
E2734,A12_S043,A12_S044,0.0982,40,true
E2735,A13_S043,A14_S043,0.2175,45,true
E2736,A13_S043,A13_S044,0.0982,40,true
E2737,A14_S043,A15_S043,0.2176,45,true
E2738,A14_S043,A14_S044,0.0982,40,true
E2739,A15_S043,A16_S043,0.2176,45,true
E2740,A15_S043,A15_S044,0.0982,40,true
E2741,A16_S043,A17_S043,0.2175,45,true
E2742,A16_S043,A16_S044,0.0982,40,true
E2743,A17_S043,A18_S043,0.2176,45,true
E2744,A17_S043,A17_S044,0.0982,40,true
E2745,A18_S043,A19_S043,0.2176,45,true
E2746,A18_S043,A18_S044,0.0982,40,true
E2747,A19_S043,A20_S043,0.2176,45,true
E2748,A19_S043,A19_S044,0.0982,40,true
E2749,A20_S043,A21_S043,0.2175,45,true
E2750,A20_S043,A20_S044,0.0982,40,true
E2751,A21_S043,A22_S043,0.2176,45,true
E2752,A21_S043,A21_S044,0.0982,40,true
E2753,A22_S043,A23_S043,0.2176,45,true
E2754,A22_S043,A22_S044,0.0982,40,true
E2755,A23_S043,A24_S043,0.2176,45,true
E2756,A23_S043,A23_S044,0.0982,40,true
E2757,A24_S043,A25_S043,0.2175,45,true
E2758,A24_S043,A24_S044,0.0982,40,true
E2759,A25_S043,A26_S043,0.2176,45,true
E2760,A25_S043,A25_S044,0.0982,40,true
E2761,A26_S043,A27_S043,0.2176,45,true
E2762,A26_S043,A26_S044,0.0982,40,true
E2763,A27_S043,A28_S043,0.2175,45,true
E2764,A27_S043,A27_S044,0.0982,40,true
E2765,A28_S043,A29_S043,0.2176,45,true
E2766,A28_S043,A28_S044,0.0982,40,true
E2767,A29_S043,A30_S043,0.2176,45,true
E2768,A29_S043,A29_S044,0.0982,40,true
E2769,A30_S043,A31_S043,0.2176,45,true
E2770,A30_S043,A30_S044,0.0982,40,true
E2771,A31_S043,A31_S044,0.0982,40,true
E2772,A00_S044,A01_S044,0.2527,55,true
E2773,A00_S044,A00_S045,0.0981,40,true
E2774,A01_S044,A02_S044,0.2527,45,true
E2775,A01_S044,A01_S045,0.0981,40,true
E2776,A02_S044,A03_S044,0.2527,45,true
E2777,A02_S044,A02_S045,0.0981,40,true
E2778,A03_S044,A04_S044,0.2528,45,true
E2779,A03_S044,A03_S045,0.0981,40,true
E2780,A04_S044,A05_S044,0.2527,45,true
E2781,A04_S044,A04_S045,0.0981,40,true
E2782,A05_S044,A06_S044,0.2527,45,true
E2783,A05_S044,A05_S045,0.0981,40,true
E2784,A06_S044,A07_S044,0.2527,45,true
E2785,A06_S044,A06_S045,0.0981,40,true
E2786,A07_S044,A08_S044,0.2528,45,true
E2787,A07_S044,A07_S045,0.0981,40,true
E2788,A08_S044,A09_S044,0.2527,45,true
E2789,A08_S044,A08_S045,0.0981,40,true
E2790,A09_S044,A10_S044,0.2527,45,true
E2791,A09_S044,A09_S045,0.0981,40,true
E2792,A10_S044,A11_S044,0.2527,45,true
E2793,A10_S044,A10_S045,0.0981,40,true
E2794,A11_S044,A12_S044,0.2528,45,true
E2795,A11_S044,A11_S045,0.0981,40,true
E2796,A12_S044,A13_S044,0.2527,45,true
E2797,A12_S044,A12_S045,0.0981,40,true
E2798,A13_S044,A14_S044,0.2527,45,true
E2799,A13_S044,A13_S045,0.0981,40,true
E2800,A14_S044,A15_S044,0.2527,45,true
E2801,A14_S044,A14_S045,0.0981,40,true
E2802,A15_S044,A16_S044,0.2528,45,true
E2803,A15_S044,A15_S045,0.0981,40,true
E2804,A16_S044,A17_S044,0.2527,45,true
E2805,A16_S044,A16_S045,0.0981,40,true
E2806,A17_S044,A18_S044,0.2527,45,true
E2807,A17_S044,A17_S045,0.0981,40,true
E2808,A18_S044,A19_S044,0.2527,45,true
E2809,A18_S044,A18_S045,0.0981,40,true
E2810,A19_S044,A20_S044,0.2528,45,true
E2811,A19_S044,A19_S045,0.0981,40,true
E2812,A20_S044,A21_S044,0.2527,45,true
E2813,A20_S044,A20_S045,0.0981,40,true
E2814,A21_S044,A22_S044,0.2527,45,true
E2815,A21_S044,A21_S045,0.0981,40,true
E2816,A22_S044,A23_S044,0.2528,45,true
E2817,A22_S044,A22_S045,0.0981,40,true
E2818,A23_S044,A24_S044,0.2527,45,true
E2819,A23_S044,A23_S045,0.0981,40,true
E2820,A24_S044,A25_S044,0.2527,45,true
E2821,A24_S044,A24_S045,0.0981,40,true
E2822,A25_S044,A26_S044,0.2527,45,true
E2823,A25_S044,A25_S045,0.0981,40,true
E2824,A26_S044,A27_S044,0.2528,45,true
E2825,A26_S044,A26_S045,0.0981,40,true
E2826,A27_S044,A28_S044,0.2527,45,true
E2827,A27_S044,A27_S045,0.0981,40,true
E2828,A28_S044,A29_S044,0.2527,45,true
E2829,A28_S044,A28_S045,0.0981,40,true
E2830,A29_S044,A30_S044,0.2527,45,true
E2831,A29_S044,A29_S045,0.0981,40,true
E2832,A30_S044,A31_S044,0.2528,45,true
E2833,A30_S044,A30_S045,0.0981,40,true
E2834,A31_S044,A31_S045,0.0981,40,true
E2835,A00_S045,A01_S045,0.2527,55,true
E2836,A00_S045,A00_S046,0.0982,40,true
E2837,A01_S045,A02_S045,0.2527,45,true
E2838,A01_S045,A01_S046,0.0982,40,true
E2839,A02_S045,A03_S045,0.2527,45,true
E2840,A02_S045,A02_S046,0.0982,40,true
E2841,A03_S045,A04_S045,0.2528,45,true
E2842,A03_S045,A03_S046,0.0982,40,true
E2843,A04_S045,A05_S045,0.2527,45,true
E2844,A04_S045,A04_S046,0.0982,40,true
E2845,A05_S045,A06_S045,0.2527,45,true
E2846,A05_S045,A05_S046,0.0982,40,true
E2847,A06_S045,A07_S045,0.2527,45,true
E2848,A06_S045,A06_S046,0.0982,40,true
E2849,A07_S045,A08_S045,0.2528,45,true
E2850,A07_S045,A07_S046,0.0982,40,true
E2851,A08_S045,A09_S045,0.2527,45,true
E2852,A08_S045,A08_S046,0.0982,40,true
E2853,A09_S045,A10_S045,0.2527,45,true
E2854,A09_S045,A09_S046,0.0982,40,true
E2855,A10_S045,A11_S045,0.2527,45,true
E2856,A10_S045,A10_S046,0.0982,40,true
E2857,A11_S045,A12_S045,0.2528,45,true
E2858,A11_S045,A11_S046,0.0982,40,true
E2859,A12_S045,A13_S045,0.2527,45,true
E2860,A12_S045,A12_S046,0.0982,40,true
E2861,A13_S045,A14_S045,0.2527,45,true
E2862,A13_S045,A13_S046,0.0982,40,true
E2863,A14_S045,A15_S045,0.2527,45,true
E2864,A14_S045,A14_S046,0.0982,40,true
E2865,A15_S045,A16_S045,0.2528,45,true
E2866,A15_S045,A15_S046,0.0982,40,true
E2867,A16_S045,A17_S045,0.2527,45,true
E2868,A16_S045,A16_S046,0.0982,40,true
E2869,A17_S045,A18_S045,0.2527,45,true
E2870,A17_S045,A17_S046,0.0982,40,true
E2871,A18_S045,A19_S045,0.2527,45,true
E2872,A18_S045,A18_S046,0.0982,40,true
E2873,A19_S045,A20_S045,0.2528,45,true
E2874,A19_S045,A19_S046,0.0982,40,true
E2875,A20_S045,A21_S045,0.2527,45,true
E2876,A20_S045,A20_S046,0.0982,40,true
E2877,A21_S045,A22_S045,0.2527,45,true
E2878,A21_S045,A21_S046,0.0982,40,true
E2879,A22_S045,A23_S045,0.2528,45,true
E2880,A22_S045,A22_S046,0.0982,40,true
E2881,A23_S045,A24_S045,0.2527,45,true
E2882,A23_S045,A23_S046,0.0982,40,true
E2883,A24_S045,A25_S045,0.2527,45,true
E2884,A24_S045,A24_S046,0.0982,40,true
E2885,A25_S045,A26_S045,0.2527,45,true
E2886,A25_S045,A25_S046,0.0982,40,true
E2887,A26_S045,A27_S045,0.2528,45,true
E2888,A26_S045,A26_S046,0.0982,40,true
E2889,A27_S045,A28_S045,0.2527,45,true
E2890,A27_S045,A27_S046,0.0982,40,true
E2891,A28_S045,A29_S045,0.2527,45,true
E2892,A28_S045,A28_S046,0.0982,40,true
E2893,A29_S045,A30_S045,0.2527,45,true
E2894,A29_S045,A29_S046,0.0982,40,true
E2895,A30_S045,A31_S045,0.2528,45,true
E2896,A30_S045,A30_S046,0.0982,40,true
E2897,A31_S045,A31_S046,0.0982,40,true
E2898,A00_S046,A01_S046,0.2157,55,true
E2899,A00_S046,A00_S047,0.108,40,true
E2900,A01_S046,A02_S046,0.2157,45,true
E2901,A01_S046,A01_S047,0.108,40,true
E2902,A02_S046,A03_S046,0.2156,45,true
E2903,A02_S046,A02_S047,0.108,40,true
E2904,A03_S046,A04_S046,0.2157,45,true
E2905,A03_S046,A03_S047,0.108,40,true
E2906,A04_S046,A05_S046,0.2157,45,true
E2907,A04_S046,A04_S047,0.108,40,true
E2908,A05_S046,A06_S046,0.2157,45,true
E2909,A05_S046,A05_S047,0.108,40,true
E2910,A06_S046,A07_S046,0.2156,45,true
E2911,A06_S046,A06_S047,0.108,40,true
E2912,A07_S046,A08_S046,0.2157,45,true
E2913,A07_S046,A07_S047,0.108,40,true
E2914,A08_S046,A09_S046,0.2157,45,true
E2915,A08_S046,A08_S047,0.108,40,true
E2916,A09_S046,A10_S046,0.2156,45,true
E2917,A09_S046,A09_S047,0.108,40,true
E2918,A10_S046,A11_S046,0.2157,45,true
E2919,A10_S046,A10_S047,0.108,40,true
E2920,A11_S046,A12_S046,0.2157,45,true
E2921,A11_S046,A11_S047,0.108,40,true
E2922,A12_S046,A13_S046,0.2157,45,true
E2923,A12_S046,A12_S047,0.108,40,true
E2924,A13_S046,A14_S046,0.2156,45,true
E2925,A13_S046,A13_S047,0.108,40,true
E2926,A14_S046,A15_S046,0.2157,45,true
E2927,A14_S046,A14_S047,0.108,40,true
E2928,A15_S046,A16_S046,0.2157,45,true
E2929,A15_S046,A15_S047,0.108,40,true
E2930,A16_S046,A17_S046,0.2157,45,true
E2931,A16_S046,A16_S047,0.108,40,true
E2932,A17_S046,A18_S046,0.2156,45,true
E2933,A17_S046,A17_S047,0.108,40,true
E2934,A18_S046,A19_S046,0.2157,45,true
E2935,A18_S046,A18_S047,0.108,40,true
E2936,A19_S046,A20_S046,0.2157,45,true
E2937,A19_S046,A19_S047,0.108,40,true
E2938,A20_S046,A21_S046,0.2156,45,true
E2939,A20_S046,A20_S047,0.108,40,true
E2940,A21_S046,A22_S046,0.2157,45,true
E2941,A21_S046,A21_S047,0.108,40,true
E2942,A22_S046,A23_S046,0.2157,45,true
E2943,A22_S046,A22_S047,0.108,40,true
E2944,A23_S046,A24_S046,0.2157,45,true
E2945,A23_S046,A23_S047,0.108,40,true
E2946,A24_S046,A25_S046,0.2156,45,true
E2947,A24_S046,A24_S047,0.108,40,true
E2948,A25_S046,A26_S046,0.2157,45,true
E2949,A25_S046,A25_S047,0.108,40,true
E2950,A26_S046,A27_S046,0.2157,45,true
E2951,A26_S046,A26_S047,0.108,40,true
E2952,A27_S046,A28_S046,0.2156,45,true
E2953,A27_S046,A27_S047,0.108,40,true
E2954,A28_S046,A29_S046,0.2157,45,true
E2955,A28_S046,A28_S047,0.108,40,true
E2956,A29_S046,A30_S046,0.2157,45,true
E2957,A29_S046,A29_S047,0.108,40,true
E2958,A30_S046,A31_S046,0.2157,45,true
E2959,A30_S046,A30_S047,0.108,40,true
E2960,A31_S046,A31_S047,0.108,40,true
E2961,A00_S047,A01_S047,0.2138,55,true
E2962,A00_S047,A00_S048,0.0982,40,true
E2963,A01_S047,A02_S047,0.2138,45,true
E2964,A01_S047,A01_S048,0.0982,40,true
E2965,A02_S047,A03_S047,0.2137,45,true
E2966,A02_S047,A02_S048,0.0982,40,true
E2967,A03_S047,A04_S047,0.2138,45,true
E2968,A03_S047,A03_S048,0.0982,40,true
E2969,A04_S047,A05_S047,0.2138,45,true
E2970,A04_S047,A04_S048,0.0982,40,true
E2971,A05_S047,A06_S047,0.2138,45,true
E2972,A05_S047,A05_S048,0.0982,40,true
E2973,A06_S047,A07_S047,0.2137,45,true
E2974,A06_S047,A06_S048,0.0982,40,true
E2975,A07_S047,A08_S047,0.2138,45,true
E2976,A07_S047,A07_S048,0.0982,40,true
E2977,A08_S047,A09_S047,0.2138,45,true
E2978,A08_S047,A08_S048,0.0982,40,true
E2979,A09_S047,A10_S047,0.2138,45,true
E2980,A09_S047,A09_S048,0.0982,40,true
E2981,A10_S047,A11_S047,0.2137,45,true
E2982,A10_S047,A10_S048,0.0982,40,true
E2983,A11_S047,A12_S047,0.2138,45,true
E2984,A11_S047,A11_S048,0.0982,40,true
E2985,A12_S047,A13_S047,0.2138,45,true
E2986,A12_S047,A12_S048,0.0982,40,true
E2987,A13_S047,A14_S047,0.2137,45,true
E2988,A13_S047,A13_S048,0.0982,40,true
E2989,A14_S047,A15_S047,0.2138,45,true
E2990,A14_S047,A14_S048,0.0982,40,true
E2991,A15_S047,A16_S047,0.2138,45,true
E2992,A15_S047,A15_S048,0.0982,40,true
E2993,A16_S047,A17_S047,0.2138,45,true
E2994,A16_S047,A16_S048,0.0982,40,true
E2995,A17_S047,A18_S047,0.2137,45,true
E2996,A17_S047,A17_S048,0.0982,40,true
E2997,A18_S047,A19_S047,0.2138,45,true
E2998,A18_S047,A18_S048,0.0982,40,true
E2999,A19_S047,A20_S047,0.2138,45,true
E3000,A19_S047,A19_S048,0.0982,40,true
E3001,A20_S047,A21_S047,0.2137,45,true
E3002,A20_S047,A20_S048,0.0982,40,true
E3003,A21_S047,A22_S047,0.2138,45,true
E3004,A21_S047,A21_S048,0.0982,40,true
E3005,A22_S047,A23_S047,0.2138,45,true
E3006,A22_S047,A22_S048,0.0982,40,true
E3007,A23_S047,A24_S047,0.2138,45,true
E3008,A23_S047,A23_S048,0.0982,40,true
E3009,A24_S047,A25_S047,0.2137,45,true
E3010,A24_S047,A24_S048,0.0982,40,true
E3011,A25_S047,A26_S047,0.2138,45,true
E3012,A25_S047,A25_S048,0.0982,40,true
E3013,A26_S047,A27_S047,0.2138,45,true
E3014,A26_S047,A26_S048,0.0982,40,true
E3015,A27_S047,A28_S047,0.2137,45,true
E3016,A27_S047,A27_S048,0.0982,40,true
E3017,A28_S047,A29_S047,0.2138,45,true
E3018,A28_S047,A28_S048,0.0982,40,true
E3019,A29_S047,A30_S047,0.2138,45,true
E3020,A29_S047,A29_S048,0.0982,40,true
E3021,A30_S047,A31_S047,0.2138,45,true
E3022,A30_S047,A30_S048,0.0982,40,true
E3023,A31_S047,A31_S048,0.0982,40,true
E3024,A00_S048,A01_S048,0.2138,55,true
E3025,A00_S048,A00_S049,0.0982,40,true
E3026,A01_S048,A02_S048,0.2138,45,true
E3027,A01_S048,A01_S049,0.0982,40,true
E3028,A02_S048,A03_S048,0.2137,45,true
E3029,A02_S048,A02_S049,0.0982,40,true
E3030,A03_S048,A04_S048,0.2138,45,true
E3031,A03_S048,A03_S049,0.0982,40,true
E3032,A04_S048,A05_S048,0.2138,45,true
E3033,A04_S048,A04_S049,0.0982,40,true
E3034,A05_S048,A06_S048,0.2138,45,true
E3035,A05_S048,A05_S049,0.0982,40,true
E3036,A06_S048,A07_S048,0.2137,45,true
E3037,A06_S048,A06_S049,0.0982,40,true
E3038,A07_S048,A08_S048,0.2138,45,true
E3039,A07_S048,A07_S049,0.0982,40,true
E3040,A08_S048,A09_S048,0.2138,45,true
E3041,A08_S048,A08_S049,0.0982,40,true
E3042,A09_S048,A10_S048,0.2138,45,true
E3043,A09_S048,A09_S049,0.0982,40,true
E3044,A10_S048,A11_S048,0.2137,45,true
E3045,A10_S048,A10_S049,0.0982,40,true
E3046,A11_S048,A12_S048,0.2138,45,true
E3047,A11_S048,A11_S049,0.0982,40,true
E3048,A12_S048,A13_S048,0.2138,45,true
E3049,A12_S048,A12_S049,0.0982,40,true
E3050,A13_S048,A14_S048,0.2137,45,true
E3051,A13_S048,A13_S049,0.0982,40,true
E3052,A14_S048,A15_S048,0.2138,45,true
E3053,A14_S048,A14_S049,0.0982,40,true
E3054,A15_S048,A16_S048,0.2138,45,true
E3055,A15_S048,A15_S049,0.0982,40,true
E3056,A16_S048,A17_S048,0.2138,45,true
E3057,A16_S048,A16_S049,0.0982,40,true
E3058,A17_S048,A18_S048,0.2137,45,true
E3059,A17_S048,A17_S049,0.0982,40,true
E3060,A18_S048,A19_S048,0.2138,45,true
E3061,A18_S048,A18_S049,0.0982,40,true
E3062,A19_S048,A20_S048,0.2138,45,true
E3063,A19_S048,A19_S049,0.0982,40,true
E3064,A20_S048,A21_S048,0.2137,45,true
E3065,A20_S048,A20_S049,0.0982,40,true
E3066,A21_S048,A22_S048,0.2138,45,true
E3067,A21_S048,A21_S049,0.0982,40,true
E3068,A22_S048,A23_S048,0.2138,45,true
E3069,A22_S048,A22_S049,0.0982,40,true
E3070,A23_S048,A24_S048,0.2138,45,true
E3071,A23_S048,A23_S049,0.0982,40,true
E3072,A24_S048,A25_S048,0.2137,45,true
E3073,A24_S048,A24_S049,0.0982,40,true
E3074,A25_S048,A26_S048,0.2138,45,true
E3075,A25_S048,A25_S049,0.0982,40,true
E3076,A26_S048,A27_S048,0.2138,45,true
E3077,A26_S048,A26_S049,0.0982,40,true
E3078,A27_S048,A28_S048,0.2137,45,true
E3079,A27_S048,A27_S049,0.0982,40,true
E3080,A28_S048,A29_S048,0.2138,45,true
E3081,A28_S048,A28_S049,0.0982,40,true
E3082,A29_S048,A30_S048,0.2138,45,true
E3083,A29_S048,A29_S049,0.0982,40,true
E3084,A30_S048,A31_S048,0.2138,45,true
E3085,A30_S048,A30_S049,0.0982,40,true
E3086,A31_S048,A31_S049,0.0982,40,true
E3087,A00_S049,A01_S049,0.2144,55,true
E3088,A00_S049,A00_S050,0.0981,40,true
E3089,A01_S049,A02_S049,0.2144,45,true
E3090,A01_S049,A01_S050,0.0981,40,true
E3091,A02_S049,A03_S049,0.2144,45,true
E3092,A02_S049,A02_S050,0.0981,40,true
E3093,A03_S049,A04_S049,0.2144,45,true
E3094,A03_S049,A03_S050,0.0981,40,true
E3095,A04_S049,A05_S049,0.2144,45,true
E3096,A04_S049,A04_S050,0.0981,40,true
E3097,A05_S049,A06_S049,0.2144,45,true
E3098,A05_S049,A05_S050,0.0981,40,true
E3099,A06_S049,A07_S049,0.2144,45,true
E3100,A06_S049,A06_S050,0.0981,40,true
E3101,A07_S049,A08_S049,0.2144,45,true
E3102,A07_S049,A07_S050,0.0981,40,true
E3103,A08_S049,A09_S049,0.2144,45,true
E3104,A08_S049,A08_S050,0.0981,40,true
E3105,A09_S049,A10_S049,0.2144,45,true
E3106,A09_S049,A09_S050,0.0981,40,true
E3107,A10_S049,A11_S049,0.2145,45,true
E3108,A10_S049,A10_S050,0.0981,40,true
E3109,A11_S049,A12_S049,0.2144,45,true
E3110,A11_S049,A11_S050,0.0981,40,true
E3111,A12_S049,A13_S049,0.2144,45,true
E3112,A12_S049,A12_S050,0.0981,40,true
E3113,A13_S049,A14_S049,0.2144,45,true
E3114,A13_S049,A13_S050,0.0981,40,true
E3115,A14_S049,A15_S049,0.2144,45,true
E3116,A14_S049,A14_S050,0.0981,40,true
E3117,A15_S049,A16_S049,0.2144,45,true
E3118,A15_S049,A15_S050,0.0981,40,true
E3119,A16_S049,A17_S049,0.2144,45,true
E3120,A16_S049,A16_S050,0.0981,40,true
E3121,A17_S049,A18_S049,0.2144,45,true
E3122,A17_S049,A17_S050,0.0981,40,true
E3123,A18_S049,A19_S049,0.2144,45,true
E3124,A18_S049,A18_S050,0.0981,40,true
E3125,A19_S049,A20_S049,0.2144,45,true
E3126,A19_S049,A19_S050,0.0981,40,true
E3127,A20_S049,A21_S049,0.2144,45,true
E3128,A20_S049,A20_S050,0.0981,40,true
E3129,A21_S049,A22_S049,0.2144,45,true
E3130,A21_S049,A21_S050,0.0981,40,true
E3131,A22_S049,A23_S049,0.2144,45,true
E3132,A22_S049,A22_S050,0.0981,40,true
E3133,A23_S049,A24_S049,0.2144,45,true
E3134,A23_S049,A23_S050,0.0981,40,true
E3135,A24_S049,A25_S049,0.2144,45,true
E3136,A24_S049,A24_S050,0.0981,40,true
E3137,A25_S049,A26_S049,0.2144,45,true
E3138,A25_S049,A25_S050,0.0981,40,true
E3139,A26_S049,A27_S049,0.2144,45,true
E3140,A26_S049,A26_S050,0.0981,40,true
E3141,A27_S049,A28_S049,0.2144,45,true
E3142,A27_S049,A27_S050,0.0981,40,true
E3143,A28_S049,A29_S049,0.2144,45,true
E3144,A28_S049,A28_S050,0.0981,40,true
E3145,A29_S049,A30_S049,0.2145,45,true
E3146,A29_S049,A29_S050,0.0981,40,true
E3147,A30_S049,A31_S049,0.2144,45,true
E3148,A30_S049,A30_S050,0.0981,40,true
E3149,A31_S049,A31_S050,0.0981,40,true
E3150,A00_S050,A01_S050,0.2157,55,true
E3151,A00_S050,A00_S051,0.0982,40,true
E3152,A01_S050,A02_S050,0.2157,45,true
E3153,A01_S050,A01_S051,0.0982,40,true
E3154,A02_S050,A03_S050,0.2156,45,true
E3155,A02_S050,A02_S051,0.0982,40,true
E3156,A03_S050,A04_S050,0.2157,45,true
E3157,A03_S050,A03_S051,0.0982,40,true
E3158,A04_S050,A05_S050,0.2157,45,true
E3159,A04_S050,A04_S051,0.0982,40,true
E3160,A05_S050,A06_S050,0.2157,45,true
E3161,A05_S050,A05_S051,0.0982,40,true
E3162,A06_S050,A07_S050,0.2156,45,true
E3163,A06_S050,A06_S051,0.0982,40,true
E3164,A07_S050,A08_S050,0.2157,45,true
E3165,A07_S050,A07_S051,0.0982,40,true
E3166,A08_S050,A09_S050,0.2157,45,true
E3167,A08_S050,A08_S051,0.0982,40,true
E3168,A09_S050,A10_S050,0.2156,45,true
E3169,A09_S050,A09_S051,0.0982,40,true
E3170,A10_S050,A11_S050,0.2157,45,true
E3171,A10_S050,A10_S051,0.0982,40,true
E3172,A11_S050,A12_S050,0.2157,45,true
E3173,A11_S050,A11_S051,0.0982,40,true
E3174,A12_S050,A13_S050,0.2157,45,true
E3175,A12_S050,A12_S051,0.0982,40,true
E3176,A13_S050,A14_S050,0.2156,45,true
E3177,A13_S050,A13_S051,0.0982,40,true
E3178,A14_S050,A15_S050,0.2157,45,true
E3179,A14_S050,A14_S051,0.0982,40,true
E3180,A15_S050,A16_S050,0.2157,45,true
E3181,A15_S050,A15_S051,0.0982,40,true
E3182,A16_S050,A17_S050,0.2157,45,true
E3183,A16_S050,A16_S051,0.0982,40,true
E3184,A17_S050,A18_S050,0.2156,45,true
E3185,A17_S050,A17_S051,0.0982,40,true
E3186,A18_S050,A19_S050,0.2157,45,true
E3187,A18_S050,A18_S051,0.0982,40,true
E3188,A19_S050,A20_S050,0.2157,45,true
E3189,A19_S050,A19_S051,0.0982,40,true
